time_s,desired_deg,actual_deg,error_deg,commanded_deg
10.445064872998046,2.4269056955244688,2.241758241758242,0.185147453766227,2.7972006030569228
10.495935359998839,2.5861008077226053,2.32967032967033,0.2564304780522755,3.0989617638271563
10.546130970004015,2.7361756182168397,2.5054945054945055,0.23068111272233427,3.1975378436615083
10.597183051999309,2.881051915144151,2.769230769230769,0.11182114591338177,3.1046942069709145
10.647976287997153,3.016841094753762,2.769230769230769,0.2476103255229929,3.512061745799748
10.698353829997359,3.1427438215599337,2.769230769230769,0.37351305232916454,3.889769926218263
10.74874101900059,3.2594230082930404,3.208791208791209,0.0506317995018315,3.3606866072967034
10.799293130003207,3.3667197214203544,3.3846153846153846,-0.01789566319503022,3.330928395030294
10.84997835700051,3.464045566988819,3.3846153846153846,0.07943018237343447,3.622905931735688
10.900633488003223,3.550661975686973,3.3846153846153846,0.16604659107158826,3.8827551578301494
10.951473991000967,3.6265351067865175,3.3846153846153846,0.2419197221711329,4.110374551128784
11.002150906002498,3.690829692489695,3.3846153846153846,0.30621430787431025,4.303258308238315
11.053031353003462,3.743735240278197,3.7362637362637363,0.007471504014460617,3.758678248307118
11.104045353997208,3.784846180352253,3.8241758241758244,-0.03932964382357129,3.7061868927051105
11.154832915999577,3.8137375648886542,3.8241758241758244,-0.010438259287170126,3.792861046314314
11.205440673002158,3.8304629203698073,3.8241758241758244,0.006287096193982933,3.843037112757773
11.255960449998383,3.835080682658569,3.8241758241758244,0.010904858482744473,3.8568903996240578
11.306526909997046,3.827599313884803,3.8241758241758244,0.0034234897089784333,3.8344462933027597
11.357385718001751,3.8078910828973305,3.8241758241758244,-0.016284741278493886,3.7753216003403427
11.408142672000395,3.776120346030962,3.8241758241758244,-0.04805547814486255,3.6800093897412367
11.45907095700386,3.732221351546017,3.8241758241758244,-0.09195447262980716,3.548312406286403
11.509809552997467,3.676690096111812,3.8241758241758244,-0.14748572806401228,3.3817186399837875
11.56028195500403,3.609992597063067,3.8241758241758244,-0.21418322711275728,3.1816261428375525
11.61100326399901,3.531725179625236,3.8241758241758244,-0.29245064455058856,2.9468238905240587
11.661563319001289,3.4428071385738304,3.8241758241758244,-0.381368685601994,2.6800697673698424
11.712289486000373,3.3430225465129237,3.3846153846153846,-0.04159283810246084,3.259836870308002
11.763112592001562,3.232831478983655,3.120879120879121,0.11195235810453408,3.456736195192723
11.813900588997058,3.112950052334201,3.120879120879121,-0.007929068544919815,3.0970919152443614
11.864683833999152,2.983806270440678,3.120879120879121,-0.13707285043844308,2.7096605695637916
11.915448273000948,2.845967739539188,3.120879120879121,-0.27491138133993287,2.2961449768593223
11.966486124998482,2.6991415302227195,2.9450549450549453,-0.24591341483222573,2.207314700558268
12.017224330003955,2.5455787820924494,2.5934065934065935,-0.04782781131414415,2.449923159464161
12.06806153999787,2.3847455036367884,2.5934065934065935,-0.20866108976980513,1.9674233240971781
12.118829122002353,2.2178232516603185,2.5934065934065935,-0.37558334174627506,1.4666565681677683
12.16951574900304,2.045554767358638,2.241758241758242,-0.19620347439960373,1.6531478185594306
12.22032508799748,1.8679430504654015,1.89010989010989,-0.022166839644488512,1.8236093711764245
12.270933796004101,1.686847723563525,1.89010989010989,-0.20326216654636498,1.2803233904707951
12.321475194003142,1.502556279667358,1.89010989010989,-0.3875536104425321,0.7274490587822937
12.372194706003938,1.3149107972498317,1.5384615384615385,-0.22355074121170682,0.8678093148264181
12.423096078004164,1.1246347225638085,1.1868131868131868,-0.06217846424937834,1.0002777940650518
12.473784975001763,0.9339752768924559,1.1868131868131868,-0.25283790992073096,0.4282994570509939
12.524424593000731,0.7431007452721833,1.1868131868131868,-0.44371244154100353,-0.14432413780982378
12.575169128998823,0.5522051299833702,0.7472527472527473,-0.19504761726937703,0.16210989544461618
12.625860760002979,0.3626566776445089,0.3956043956043956,-0.03294771795988671,0.29676124172473545
12.676602669002023,0.17484003137051174,0.4835164835164835,-0.3086764521459718,-0.4425128729214318
12.727300409002055,-0.010132965290527651,0.3956043956043956,-0.40573736089492324,-0.8216076870803741
12.777935090001847,-0.19145286239374137,-0.21978021978021978,0.028327357386478402,-0.13479814762078457
12.828676650002308,-0.3689867451120764,-0.3076923076923077,-0.0612944374197687,-0.4915756199516138
12.879636632002075,-0.5423579758990099,-0.3076923076923077,-0.2346656682067022,-1.0116893123124142
12.930373520001012,-0.7093611113356696,-0.3076923076923077,-0.4016688036433619,-1.5126987186223935
12.981201162998332,-0.8703692565269171,-0.8351648351648352,-0.035204421362081906,-0.9407780992510809
13.032011679002608,-1.0243711695264968,-1.010989010989011,-0.013382158537485811,-1.0511354866014684
13.082800174001022,-1.170732839632839,-1.010989010989011,-0.15974382864382797,-1.4902204969204949
13.133515868998074,-1.30873461594153,-1.010989010989011,-0.2977456049525191,-1.9042258258465683
13.18387596699904,-1.4371564936419454,-1.2747252747252746,-0.16243121891667078,-1.762018931475287
13.234289355001238,-1.5566022397559562,-1.5384615384615385,-0.018140701294417694,-1.5928836423447916
13.284661687997868,-1.6663666670047874,-1.4505494505494505,-0.2158172164553369,-2.0980010999154612
13.335176116001094,-1.7663779704793732,-1.5384615384615385,-0.22791643201783462,-2.2222108345150424
13.385348427000281,-1.855339597466099,-1.8021978021978022,-0.053141795268296876,-1.9616231880026929
13.43570115500188,-1.9338715209766888,-1.8021978021978022,-0.13167371877888656,-2.197218958534462
13.486171643002308,-2.001465178031896,-1.8021978021978022,-0.1992673758340937,-2.3999999297000834
13.53655703500408,-2.0575673480685253,-1.8021978021978022,-0.255369545870723,-2.5683064398099713
13.5867431939987,-2.1019236975973543,-1.8021978021978022,-0.2997258953995521,-2.7013754883964585
13.63712253599806,-2.1347053006033843,-2.241758241758242,0.10705294115485753,-1.9205994182936692
13.687557115998061,-2.1556040523193087,-2.32967032967033,0.1740662773510211,-1.8074714976172666
13.737851333004073,-2.1644855741857363,-2.241758241758242,0.0772726675725055,-2.0099402390407253
13.788331003001076,-2.1613555803743254,-2.1538461538461537,-0.007509426528171659,-2.1763744334306687
13.838663456001086,-2.1462335358940963,-2.1538461538461537,0.007612617952057477,-2.1310082999899813
13.888895552998292,-2.11925406118756,-2.1538461538461537,0.03459209265859364,-2.050069875870373
13.93929511999886,-2.080357677041179,-2.1538461538461537,0.07348847680497483,-1.9333807234312292
13.989506584999617,-2.029980784560932,-2.1538461538461537,0.12386536928522185,-1.7822500459904882
14.040029058000073,-1.9677829468123083,-2.1538461538461537,0.1860632070338455,-1.5956565327446173
14.09029572000145,-1.8946909266754406,-2.1538461538461537,0.25915522717071315,-1.3763804723340143
14.140555723999569,-1.810722059885808,-2.065934065934066,0.2552120060482581,-1.3002980477892918
14.19076745500206,-1.7162979684274067,-1.8021978021978022,0.08589983377039556,-1.5444983008866155
14.241151415000786,-1.6113432658073363,-1.7142857142857142,0.10294244847837786,-1.4054583688505806
14.29136040499725,-1.4969994768173875,-1.7142857142857142,0.21728623746832665,-1.0624270018807342
14.341494478998356,-1.373565756494283,-1.7142857142857142,0.34071995779143127,-0.6921258409114204
14.391778643002908,-1.2409599814197265,-1.4505494505494505,0.20958946912972398,-0.8217810431602786
14.44215544200415,-1.0998004620221566,-1.098901098901099,-0.0008993631210576503,-1.101599188264272
14.492450354002358,-0.9511370533814617,-1.098901098901099,0.1477640455196373,-0.6556089623421871
14.542609438998625,-0.7957703478606489,-1.098901098901099,0.30313075104045006,-0.1895088457797488
14.592794659001811,-0.6338401708571627,-0.9230769230769231,0.2892367522197604,-0.055366666417641874
14.643017148999206,-0.4659428833994178,-0.5714285714285714,0.10548568802915359,-0.2549715073411106
14.693207577001886,-0.29297693329216756,-0.4835164835164835,0.19053955022431596,0.08810216715646435
14.743499853000685,-0.11516057976823857,-0.4835164835164835,0.36835590374824495,0.6215512277282513
14.793651070998749,0.06593622477037153,-0.21978021978021978,0.2857164445505913,0.6373691138715541
14.843934422002349,0.2505757802751273,0.21978021978021978,0.030795560494907503,0.3121669012649423
14.894371613998374,0.43812351364150537,0.21978021978021978,0.2183432938612856,0.8748101013640766
14.944546824997815,0.6262804410637446,0.21978021978021978,0.4065002212835248,1.4392808836307942
14.994853666998097,0.8157637520587904,0.5714285714285714,0.24433518063021897,1.3044341133192283
15.045176560000982,1.0053849860014294,1.010989010989011,-0.005604024987581502,0.9941769360262664
15.095385387998249,1.1938988113074882,1.010989010989011,0.18290980031847726,1.5597184119444427
15.145702380003058,1.3813859885743884,1.010989010989011,0.3703969775853775,2.1221799437451434
15.195932112001174,1.566371032432245,1.3626373626373627,0.2037336697948824,1.9738383720220098
15.24611325799924,1.7482692966999243,1.6263736263736264,0.12189567032629789,1.99206063735252
15.296455281997623,1.9271027217740473,1.6263736263736264,0.3007290954004209,2.528560912574889
15.346791085001314,2.101546367899521,1.7142857142857142,0.3872606536138068,2.8760676751271346
15.39708231700206,2.270777312011135,2.241758241758242,0.029019070252893187,2.3288154525169213
15.447447279002517,2.4345115470115055,2.32967032967033,0.10484121734117569,2.644193981693857
15.49779560999741,2.5917906170013585,2.32967032967033,0.26212028733102866,3.116031191663416
